timestamp,open,high,low,close,volume
2026-05-14 09:15:00,1392.3,1392.3,1392.25,1392.3,0
2026-05-14 09:16:00,1346.2,1393.9,1342.15,1392.85,12
2026-05-14 09:17:00,1392.95,1400.0,1392.3,1400.0,13
2026-05-14 09:18:00,1395.45,1395.45,1395.45,1395.45,1
2026-05-14 09:21:00,1380.0,1387.95,1380.0,1383.95,4
2026-05-14 09:22:00,1380.0,1390.1,1380.0,1390.0,3
2026-05-14 09:24:00,1400.0,1400.0,1395.55,1395.55,1
2026-05-14 09:25:00,1422.3,1422.3,1416.6,1416.6,4
2026-05-14 09:26:00,1430.0,1450.0,1429.65,1450.0,12
2026-05-14 09:28:00,1440.0,1440.0,1440.0,1440.0,2
2026-05-14 09:29:00,1450.0,1450.0,1450.0,1450.0,2
2026-05-14 09:30:00,1426.35,1426.35,1422.1,1422.1,3
2026-05-14 09:31:00,1409.75,1410.75,1406.7,1406.7,5
2026-05-14 09:35:00,1390.75,1390.75,1390.75,1390.75,1
2026-05-14 09:37:00,1384.4,1384.4,1384.4,1384.4,1
2026-05-14 09:38:00,1384.8,1384.8,1384.8,1384.8,1
2026-05-14 09:39:00,1377.35,1377.35,1377.35,1377.35,2
2026-05-14 09:41:00,1361.4,1372.25,1361.4,1372.25,6
2026-05-14 09:43:00,1350.05,1350.05,1350.05,1350.05,1
2026-05-14 09:44:00,1350.05,1350.05,1350.0,1350.0,30
2026-05-14 09:46:00,1340.0,1340.0,1340.0,1340.0,1
2026-05-14 09:47:00,1353.75,1353.75,1353.7,1353.7,3
2026-05-14 09:49:00,1300.0,1305.2,1300.0,1302.95,3
2026-05-14 09:53:00,1302.95,1302.95,1302.95,1302.95,1
2026-05-14 09:56:00,1296.95,1298.0,1286.5,1286.5,6
2026-05-14 09:57:00,1261.4,1292.0,1261.4,1292.0,3
2026-05-14 09:58:00,1297.95,1297.95,1286.35,1286.35,12
2026-05-14 09:59:00,1271.05,1284.9,1271.05,1284.9,2
2026-05-14 10:00:00,1284.9,1303.0,1284.9,1303.0,7
2026-05-14 10:02:00,1303.0,1303.0,1303.0,1303.0,1
2026-05-14 10:03:00,1308.0,1308.0,1308.0,1308.0,4
2026-05-14 10:04:00,1308.0,1308.0,1308.0,1308.0,5
2026-05-14 10:05:00,1317.6,1319.65,1309.1,1309.1,5
2026-05-14 10:06:00,1308.0,1308.0,1289.5,1289.5,10
2026-05-14 10:09:00,1278.65,1279.95,1278.65,1279.95,2
2026-05-14 10:10:00,1296.55,1296.55,1296.55,1296.55,1
2026-05-14 10:11:00,1291.95,1294.95,1291.95,1294.95,5
2026-05-14 10:12:00,1299.95,1299.95,1299.95,1299.95,5
2026-05-14 10:14:00,1298.0,1298.0,1298.0,1298.0,2
2026-05-14 10:20:00,1323.55,1323.55,1312.95,1312.95,2
2026-05-14 10:23:00,1266.55,1270.0,1266.55,1270.0,2
2026-05-14 10:27:00,1299.55,1299.55,1299.55,1299.55,1
2026-05-14 10:28:00,1309.95,1309.95,1309.95,1309.95,2
2026-05-14 10:29:00,1309.95,1309.95,1304.5,1304.5,4
2026-05-14 10:34:00,1302.95,1302.95,1302.95,1302.95,1
2026-05-14 10:35:00,1305.65,1312.0,1303.7,1312.0,8
2026-05-14 10:44:00,1241.0,1241.0,1240.0,1240.0,5
2026-05-14 10:45:00,1227.6,1227.6,1207.6,1207.6,3
2026-05-14 10:46:00,1201.0,1206.15,1193.0,1198.4,6
2026-05-14 10:47:00,1190.0,1191.0,1190.0,1191.0,2
2026-05-14 10:48:00,1181.7,1183.8,1181.7,1183.8,3
2026-05-14 10:49:00,1175.0,1176.6,1170.0,1176.6,4
2026-05-14 10:50:00,1151.0,1151.0,1151.0,1151.0,1
2026-05-14 10:51:00,1189.05,1189.05,1189.05,1189.05,1
2026-05-14 10:55:00,1189.05,1189.05,1181.15,1181.15,3
2026-05-14 10:56:00,1180.0,1180.0,1171.0,1171.0,3
2026-05-14 10:59:00,1145.0,1145.0,1130.0,1134.5,4
2026-05-14 11:05:00,1158.0,1158.0,1158.0,1158.0,1
2026-05-14 11:07:00,1158.0,1158.0,1158.0,1158.0,1
2026-05-14 11:12:00,1203.9,1203.9,1203.9,1203.9,1
2026-05-14 11:13:00,1197.35,1197.35,1197.35,1197.35,1
2026-05-14 11:14:00,1221.2,1221.2,1210.25,1214.9,12
2026-05-14 11:15:00,1227.6,1227.6,1227.6,1227.6,2
2026-05-14 11:16:00,1216.75,1216.75,1207.55,1207.85,3
2026-05-14 11:17:00,1210.65,1210.65,1210.65,1210.65,1
2026-05-14 11:19:00,1243.9,1243.95,1243.9,1243.95,3
2026-05-14 11:21:00,1253.95,1254.0,1253.95,1254.0,2
2026-05-14 11:22:00,1278.8,1288.9,1278.8,1288.7,16
2026-05-14 11:23:00,1285.45,1285.45,1285.45,1285.45,1
2026-05-14 11:24:00,1300.1,1300.1,1300.1,1300.1,1
2026-05-14 11:25:00,1290.0,1290.0,1285.45,1286.25,8
2026-05-14 11:27:00,1315.0,1315.0,1315.0,1315.0,1
2026-05-14 11:28:00,1330.0,1346.75,1330.0,1346.75,7
2026-05-14 11:29:00,1347.0,1351.85,1343.9,1343.9,4
2026-05-14 11:30:00,1336.0,1336.0,1332.65,1332.65,2
2026-05-14 11:32:00,1363.9,1370.3,1354.0,1354.0,8
2026-05-14 11:33:00,1386.5,1397.25,1377.6,1397.25,8
2026-05-14 11:34:00,1403.9,1403.9,1403.3,1403.3,2
2026-05-14 11:35:00,1400.0,1400.0,1390.4,1390.4,2
2026-05-14 11:36:00,1417.95,1418.0,1417.4,1417.4,4
2026-05-14 11:38:00,1424.3,1430.95,1424.3,1430.95,3
2026-05-14 11:39:00,1450.0,1463.05,1450.0,1462.05,5
2026-05-14 11:40:00,1449.5,1450.1,1443.75,1450.0,6
2026-05-14 11:41:00,1470.0,1488.0,1464.3,1488.0,23
2026-05-14 11:42:00,1502.6,1508.25,1502.6,1507.35,3
2026-05-14 11:43:00,1516.3,1518.25,1516.3,1518.25,2
2026-05-14 11:44:00,1515.7,1515.7,1515.7,1515.7,1
2026-05-14 11:45:00,1542.0,1555.0,1498.0,1498.0,22
2026-05-14 11:46:00,1500.0,1500.0,1475.75,1475.75,14
2026-05-14 11:47:00,1489.5,1532.4,1489.5,1532.4,7
2026-05-14 11:48:00,1532.55,1532.6,1532.0,1532.0,4
2026-05-14 11:49:00,1530.0,1533.0,1530.0,1533.0,3
2026-05-14 11:50:00,1523.7,1528.5,1520.85,1528.5,13
2026-05-14 11:51:00,1527.85,1541.1,1527.85,1541.1,7
2026-05-14 11:52:00,1550.0,1575.0,1550.0,1575.0,10
2026-05-14 11:53:00,1559.2,1570.85,1555.4,1555.4,7
2026-05-14 11:54:00,1550.2,1550.2,1550.0,1550.0,32
2026-05-14 11:55:00,1527.1,1527.1,1527.1,1527.1,1
2026-05-14 11:56:00,1541.25,1561.0,1529.95,1561.0,18
2026-05-14 11:57:00,1568.95,1568.95,1568.95,1568.95,1
2026-05-14 11:58:00,1568.2,1568.2,1561.0,1561.0,2
2026-05-14 11:59:00,1558.0,1558.0,1540.0,1540.0,28
2026-05-14 12:00:00,1568.65,1570.0,1561.0,1561.0,4
2026-05-14 12:01:00,1549.7,1567.35,1549.65,1567.35,5
2026-05-14 12:02:00,1565.6,1565.65,1565.6,1565.65,2
2026-05-14 12:03:00,1540.35,1540.35,1540.0,1540.0,5
2026-05-14 12:04:00,1504.05,1504.05,1504.05,1504.05,2
2026-05-14 12:05:00,1511.0,1511.0,1510.5,1510.5,2
2026-05-14 12:07:00,1544.0,1544.0,1544.0,1544.0,4
2026-05-14 12:09:00,1539.65,1541.25,1530.05,1530.05,5
2026-05-14 12:10:00,1514.85,1514.85,1500.05,1500.05,6
2026-05-14 12:11:00,1509.35,1510.15,1500.05,1500.05,4
2026-05-14 12:13:00,1522.95,1522.95,1522.95,1522.95,1
2026-05-14 12:14:00,1521.05,1535.0,1519.05,1535.0,13
2026-05-14 12:15:00,1551.0,1555.0,1551.0,1555.0,2
2026-05-14 12:16:00,1570.0,1580.0,1570.0,1580.0,5
2026-05-14 12:17:00,1600.0,1640.0,1600.0,1640.0,3
2026-05-14 12:18:00,1624.7,1647.75,1622.55,1622.55,16
2026-05-14 12:19:00,1626.95,1626.95,1583.1,1583.1,3
2026-05-14 12:20:00,1597.0,1600.95,1593.95,1593.95,9
2026-05-14 12:22:00,1568.8,1596.0,1568.8,1596.0,4
2026-05-14 12:24:00,1604.95,1604.95,1604.95,1604.95,1
2026-05-14 12:25:00,1604.95,1604.95,1604.95,1604.95,1
2026-05-14 12:27:00,1620.0,1620.0,1611.0,1611.85,3
2026-05-14 12:31:00,1595.05,1595.05,1595.05,1595.05,1
2026-05-14 12:32:00,1595.0,1603.0,1595.0,1603.0,8
2026-05-14 12:35:00,1592.0,1603.0,1592.0,1603.0,8
2026-05-14 12:36:00,1620.0,1620.0,1620.0,1620.0,3
2026-05-14 12:37:00,1608.65,1608.65,1608.65,1608.65,1
2026-05-14 12:38:00,1608.65,1608.65,1600.0,1600.0,2
2026-05-14 12:39:00,1608.0,1608.0,1605.4,1605.4,11
2026-05-14 12:40:00,1619.05,1619.05,1605.05,1605.05,4
2026-05-14 12:41:00,1616.05,1620.95,1616.05,1620.95,2
2026-05-14 12:42:00,1618.15,1618.15,1618.15,1618.15,1
2026-05-14 12:43:00,1622.95,1624.0,1622.95,1624.0,5
2026-05-14 12:46:00,1632.0,1632.0,1632.0,1632.0,1
2026-05-14 12:49:00,1632.0,1632.0,1632.0,1632.0,1
2026-05-14 12:50:00,1608.4,1608.4,1608.4,1608.4,1
2026-05-14 12:51:00,1596.75,1596.75,1581.0,1581.0,2
2026-05-14 12:52:00,1587.15,1587.15,1564.8,1564.8,3
2026-05-14 12:53:00,1564.8,1565.0,1564.8,1565.0,3
2026-05-14 12:54:00,1567.75,1584.0,1567.75,1584.0,2
2026-05-14 12:56:00,1577.75,1577.75,1577.75,1577.75,1
2026-05-14 12:57:00,1585.0,1585.0,1585.0,1585.0,1
2026-05-14 12:59:00,1592.6,1592.6,1592.6,1592.6,1
2026-05-14 13:01:00,1611.0,1624.0,1611.0,1624.0,2
2026-05-14 13:04:00,1645.0,1666.3,1645.0,1652.85,17
2026-05-14 13:10:00,1602.4,1602.4,1602.4,1602.4,1
2026-05-14 13:13:00,1606.85,1606.85,1606.85,1606.85,1
2026-05-14 13:14:00,1627.35,1627.35,1627.35,1627.35,1
2026-05-14 13:19:00,1610.0,1610.0,1610.0,1610.0,1
2026-05-14 13:23:00,1620.0,1620.0,1620.0,1620.0,1
2026-05-14 13:24:00,1600.0,1600.0,1600.0,1600.0,1
2026-05-14 13:28:00,1626.6,1626.6,1626.6,1626.6,1
2026-05-14 13:29:00,1625.45,1625.45,1625.45,1625.45,1
2026-05-14 13:31:00,1613.0,1613.0,1613.0,1613.0,1
2026-05-14 13:34:00,1614.0,1614.0,1614.0,1614.0,1
2026-05-14 13:35:00,1614.0,1614.0,1614.0,1614.0,1
2026-05-14 13:37:00,1639.75,1639.75,1639.75,1639.75,1
2026-05-14 13:38:00,1650.0,1650.0,1650.0,1650.0,17
2026-05-14 13:42:00,1620.0,1620.0,1620.0,1620.0,1
2026-05-14 13:44:00,1629.0,1629.0,1629.0,1629.0,1
2026-05-14 13:52:00,1575.05,1575.05,1575.05,1575.05,1
2026-05-14 13:53:00,1570.0,1570.0,1570.0,1570.0,1
2026-05-14 13:54:00,1568.9,1576.95,1565.1,1576.95,8
2026-05-14 13:55:00,1576.95,1577.0,1576.95,1577.0,2
2026-05-14 13:56:00,1588.0,1588.0,1588.0,1588.0,1
2026-05-14 13:58:00,1594.75,1594.75,1594.75,1594.75,1
2026-05-14 14:01:00,1599.95,1599.95,1599.95,1599.95,1
2026-05-14 14:07:00,1606.85,1606.85,1606.85,1606.85,1
2026-05-14 14:08:00,1630.95,1630.95,1630.95,1630.95,1
2026-05-14 14:09:00,1614.75,1614.75,1614.75,1614.75,1
2026-05-14 14:10:00,1633.0,1633.0,1633.0,1633.0,1
2026-05-14 14:14:00,1605.0,1605.05,1605.0,1605.0,53
2026-05-14 14:18:00,1603.8,1603.8,1600.0,1603.7,5
2026-05-14 14:19:00,1594.0,1594.0,1569.35,1578.1,7
2026-05-14 14:21:00,1593.95,1593.95,1593.95,1593.95,1
2026-05-14 14:25:00,1603.3,1607.3,1603.3,1607.3,2
2026-05-14 14:30:00,1600.0,1600.0,1600.0,1600.0,1
2026-05-14 14:32:00,1613.5,1613.5,1609.65,1609.65,2
2026-05-14 14:33:00,1615.3,1615.3,1615.3,1615.3,1
2026-05-14 14:36:00,1580.75,1587.3,1580.75,1587.3,3
2026-05-14 14:37:00,1585.45,1585.45,1585.45,1585.45,1
2026-05-14 14:40:00,1590.0,1590.95,1589.05,1590.95,5
2026-05-14 14:41:00,1580.0,1580.0,1570.4,1575.0,8
2026-05-14 14:42:00,1585.5,1585.5,1585.5,1585.5,1
2026-05-14 14:43:00,1583.0,1583.0,1583.0,1583.0,1
2026-05-14 14:45:00,1565.0,1565.0,1565.0,1565.0,1
2026-05-14 14:46:00,1550.05,1550.05,1550.05,1550.05,2
2026-05-14 14:48:00,1534.95,1534.95,1515.8,1515.8,7
